Unnamed: 0,id,title,content,date,time,slug,category,assets,timestamp,links
3516,2788,"Catastrophe off Mauritius averted, WAKASHIO pumped out","Days after a state of emergency was declared by the government of Mauritius, Prime Minister Pravind Jugnauth confirmed that all oil from the grounded cargo vessel Wakashio has been pumped out.



 He described the process as a 'race against time' after experts noticed a crack on the ship's hull, which led fears of the ship breaking apart before completion of oil extraction.



 Japan's Nagashiki Shipping, the owner of the grounded bulker, has been actively involved in the oil extraction, providing another ship for the same. Together with a Mauritian helicopter, as well as help from the French Navy, the fuel has been transferred to the shore.



 A French military aircraft containing pollution control equipment has been spearheading the efforts to minimise environmental damage, alongside a 6-membered Japanese team.



 When Ursa Space Systems, an analytics company based out of the U.S used Finnish satellites to map out the spillage, they saw the size of around 3.3 square kilometres. When they remapped the entire spillage again, they saw a 10-fold increase in the spillage area (Around 30 sq. kilometres).



 Mauritius houses a unique biodiverse marine ecosystem, which has now been exposed to some 1000 tonnes of low graded sulphur fuel. Besides environmental impacts, the spillage will adversely affect the country's economy ranging all the way from fishing to tourism.







 Photo source: Reuters",2020-08-14,10:20:30,catastrophe-off-mauritius-averted-wakashio-pumped-out,General,"[{'id': '1903', 'attributes': {'assetId': 463306, 'assetName': 'WAKASHIO', 'assetType': 'vessel'}}]",2020-08-14 10:20:30+00:00,[]
3571,2834,Crane vessel Sleipnir sets jacket lifting record,"The semi-submersible crane vessel SLEIPNIR completed in May 2019 was built for the Dutch offshore services company Heerema Marine Contractors. Giant Sleipnir can accommodate 400 persons and is deployed globally for installing and removing jackets, topsides, deep-water foundations, moorings, and other offshore structures.







 In July 2020, Sleipnir was assigned by client Vår Energi to remove the 8.100 tonne Jotun-B jacket which is part of a retiring offshore platform in the Norwegian North Sea. For the jacket removal, Sleipnir being equipped with two 10.000 tonnes revolving cranes which can lift loads of up to 20.000 tonne in tandem, arrived at the Jotun Field, located 200 kilometres west of Stavanger, and completed the job in only four days. With its 220-meter by 102-meter reinforced deck area Sleipnir is the largest vessel of the type ever built. Sleipnir performed the full removal operations while running on emission-reducing LNG fuel. Lifting a module of 15.300 tonne set a world record since it has never been done by a crane vessel before







",2020-07-27,08:45:52,crane-vessel-sleipnir-sets-jacket-lifting-record,General,"[{'id': '1938', 'attributes': {'assetId': 5917736, 'assetName': 'SLEIPNIR', 'assetType': 'vessel'}}]",2020-07-27 08:45:52+00:00,"['[Sleipnir, historical track.jpg](https://media.fleetmon.com/maritimenews/Sleipnir, historical track.jpg)', '[Sleipnir, vertical vessel photo_Z1oFT9q.jpg](https://media.fleetmon.com/maritimenews/Sleipnir, vertical vessel photo_Z1oFT9q.jpg)']"
3595,2855,"Tanker attacked, 13 crew kidnapped, Gulf of Guinea UPDATE","Jul 18 UPDATE: Management official Statement:
Alison Management Corp. as management company of the chemical/bunkering tanker MV Curacao Trader , IMO No:9340908  advises that its vessel was attacked by pirates approx. 210 miles off the coast of Benin at 1100 hrs local time on 17th July.   
13 out of its 19 Ukranian and Russian  crew members have been taken hostage by the pirates  – as a result the ship is currently drifting with limited man power on board.  
Immediate assistance has been secured  from nearby  refrigerated carrier MV  Frio Chikuma , owned by Laskaridis Family interests ,  which is currently proceeding full speed towards the Curacao Trader with expected ETA at noon today July 18th local time.



Chemical tanker CURACAO TRADER was attacked at around 1100 UTC Jul 17 in Gulf of Guinea, 230 nm south of Lagos, Nigeria, while en route from Lome Togo to undefined port. Pirates boarded tanker and kidnapped 15 crew, according to Dryad/IMB report. They’re believed to be of Russian and Ukrainian nationalities. Tanker AIS was off after pirates boarded tanker, she reappeared at around 1850 UTC, south of attack position, moving in northern direction at a reduced speed. 
 
 IMRRA, FleetMon’s official Vessel Risk Rating Partner, risk assessed this tanker as having a GREEN risk rating, with a specific risk rating of 32% (13-FEB-20), compared to the fleet average 36%. New risk assessment reports can be purchased via FleetMon.
 Red: Poorest performing; Amber: Average value; Green: Good indicator.",2020-07-17,19:01:03,tanker-attacked-13-crew-kidnapped-gulf-of-guinea-update,Maritime Security,"[{'id': '1951', 'attributes': {'assetId': 758984, 'assetName': 'PLEVNE', 'assetType': 'vessel'}}]",2020-07-17 19:01:03+00:00,[]
3627,2880,Bulk carrier aground downstream from Rosario ,"Bulk carrier DINO ran aground at around 1800 UTC Jul 6 on 410 kilometer mark, river Parana, downstream from Rosario. The ship left San Lorenzo with cargo of soybeans and maize, bound for Ghana, according to Agencia Maritima Nabsa shipping agency. Traffic in the area was suspended, but later re-opened. As of 0500 UTC Jul 7, bulk carrier seemed to be still aground, tug BRUTUS assisting refloating operation.",2020-07-07,05:05:17,bulk-carrier-aground-downstream-from-rosario,Accidents,"[{'id': '1971', 'attributes': {'assetId': 414998, 'assetName': 'DINO', 'assetType': 'vessel'}}]",2020-07-07 05:05:17+00:00,[]
3631,403,"Bulk carrier grounding, Parana river ","Bulk carrier OCEAN FREEDOM ran aground at 311 kilometer mark, Parana river, at around 1000 UTC Aug 3, while sailing downstream en route from San Martin. Was refloated at around 1320 UTC, probably by own means only. Was under way sailing downstream as of 1820 UTC, destination Zona Commun, where she’s to be anchored for inspection.",2023-08-03,18:32:57,bulk-carrier-grounding-parana-river,Accidents,[],2023-08-03 18:32:57+00:00,[]
3681,2926,"Capesize grounding, Parana river ","Bulk carrier KYDONIA in partial load ran aground at 337 kilometer mark Parana river, downstream from San Nicolas, Argentina, at around 0030 UTC Jun 17, while proceeding downstream. Grounded ship was obstructing traffic. She was refloated at around 0200 UTC Jun 18 and started moving upstream with two escorting tugs, understood to be anchored or berthed for inspection.",2020-06-18,04:47:21,capesize-grounding-parana-river,Accidents,"[{'id': '2008', 'attributes': {'assetId': 214865, 'assetName': 'KYDONIA', 'assetType': 'vessel'}}]",2020-06-18 04:47:21+00:00,[]
3684,2929,"Freighter blocking Canal, Caspian sea UPDATE refloated","Jun 18: Freighter refloated, moved from fairway, traffic reopened. Freighter anchored near grounding site, as of 0700 UTC still at anchor.



Jun 17 UPDATE: Still aground as of 0430 UTC Jun 17, tugs, dredger at grounding site. Dozens of ships stuck in Canal in both directions, waiting for traffic opening.



 General cargo ship GOLDEN ROSE loaded with grain, ran aground at 155 kilometer mark, Volga-Caspian Sea Canal, at around 0730 Moscow time Jun 16, while en route from Astrakhan Russia to Amirabad Iran. Grounded ship blocked Canal traffic, at least 28 ships lined up, waiting for fairway opening. As of 1730 Moscow time, the ship was reportedly, still aground, refloating attempts under way, with probably, dredger deployment. Ship’s said to sustain no serious damages.
 



",2020-06-16,14:30:18,freighter-blocking-canal-caspian-sea-update-refloated,Accidents,"[{'id': '2010', 'attributes': {'assetId': 701329, 'assetName': 'CASPIAN SEPEHR', 'assetType': 'vessel'}}]",2020-06-16 14:30:18+00:00,[]
3696,2941,Cargo ship attacked in Gulf of Guinea UPDATE,"Initial alert for subscribers: Understood container ship (RIO CHARLESTON, IMO 9362449, dwt 55313) was approached, attacked, in Gulf of Guinea 160 nm SW of Bonny at night Jun 9, escaped boarding, seems to be safe. Awaiting confirmation, more details. 
UPDATE: Confirmed it’s RIO CHARLESTON, the ship evaded pirates by speed and maneuvering, continued voyage from Lome Togo to Onne Nigeria, arrived at Onne same day.



Understood container ship was approached, attacked, in Gulf of Guinea 160 nm SW of Bonny, escaped boarding. Awaiting confirmation, more details.",2020-06-10,04:42:23,cargo-ship-attacked-in-gulf-of-guinea-update,Maritime Security,"[{'id': '2018', 'attributes': {'assetId': 757982, 'assetName': 'MSC BERN V', 'assetType': 'vessel'}}]",2020-06-10 04:42:23+00:00,[]
3721,9845,COPENHAGEN's first trip using Flettner rotor,"On 26 May 2020, the Scandlines ferry COPENHAGEN made its first trip using a rotor to travel the route from Rostock to Gedser/ Denmark. What at first glance looks like an oversized chimney of 30 meters height is actually a modern Flettner rotor, which uses wind power to reduce fuel consumption and pollutant emissions.­



 The shipping company uses the rotor on the Rostock-Gedser route to gain experience in CO2 emissions-reducing technologies. According to Scandlines a reduction of four to five percent is possible. The ferry had already been prepared for the assembly of the rotor in a Polish shipyard in late fall 2019. The installation of the 30-meter-high Flettner rotor took place in the Rostock seaport on 25 May 2020.







 



 Developer and manufacturer of the rotor sail is the Finnish company Norsepower. The rotor sail is 30 meters high, five meters in diameter, and weighs around 42 tons. The fully automated solution starts the rotor automatically when the wind is strong enough to achieve emission savings. On the open sea, the cylinder is automatically rotated by electric motors. Propulsion is created by suction and dynamic pressure. The stronger the rotation, the less the marine diesel engines have to work. But the propulsion depends on the right wind direction which is from the side. Therefore, the almost north-south route between Gedser and Rostock and the prevailing northwest wind are ideal conditions for the use of the system.



 The Norsepower rotor is a modern version of the Flettner rotor, which Anton Flettner had patented as a ship propulsion system around 100 years ago. The principle is based on the Magnus effect commonly associated with spinning objects moving through the air or other fluids: the air flows faster on one side of the rotating cylinder than on the other side. Negative and positive pressure creates an additional force that acts at right angles to the wind direction - in case of side winds the ship is moved towards the travel direction. Flettner rotors were already in use in the 1920s.



 In recent years, the rotor technology has experienced a renaissance as an additional drive for ships. For example, the East Frisian wind turbine manufacturer Enercon had the 130-meter cargo ship ESHIP1 equipped with four Flettner rotors in 2010.



 In 2018 a 24-meter high Norsepower rotor was installed on the VIKING GRACE ferry. However, the fuel savings on the Stockholm-Turku line were not as high as hoped.



 The hybrid ferry COPENHAGEN already combines the traditional diesel drive with an environmentally friendly battery drive. The next weeks will show whether the recently assembled Flettner rotor can significantly reduce fuel consumption on the 45-kilometer route.",2020-05-28,13:19:57,copenhagens-first-trip-using-flettner-rotor,General,"[{'id': '4013', 'attributes': {'assetId': 873172, 'assetName': 'COPENHAGEN', 'assetType': 'vessel'}}, {'id': '1720', 'attributes': {'assetId': 5547, 'assetName': 'VIKING GRACE', 'assetType': 'vessel'}}, {'id': '7035', 'attributes': {'assetId': 151866, 'assetName': 'E SHIP 1', 'assetType': 'vessel'}}, {'id': '18', 'attributes': {'assetId': 382, 'assetName': 'ROSTOCK', 'assetType': 'port'}}]",2020-05-28 13:19:57+00:00,[]
3727,2971,"COSCO Panamax bulk carrier aground again, Parana river UPDATE refloated ","May 29 UPDATE: Was refloated at around 1700 LT May 28 with tugs assistance, taken downstream, anchored for inspection off San Pedro.



Bulk carrier COFCO 1 with 41,900 tons of soybean resumed sailing downstream after grounding, which took place on May 25-26, but at around 0630 UTC May 27 she ran aground again, this time in San Pedro area at 269 kilometer mark, Parana river. As of 1400 UTC May 27, the ship was still aground. Reportedly, salvage was contracted. She’s obstructing navigation, though understood, not blocking it. 
 Previous grounding news: https://www.fleetmon.com/maritime-news/2020/29745/cosco-panamax-bulk-carrier-grounding-argentina/",2020-05-27,14:31:19,cosco-panamax-bulk-carrier-aground-again-parana-river-update,Accidents,"[{'id': '2043', 'attributes': {'assetId': 686913, 'assetName': 'COFCO 1', 'assetType': 'vessel'}}]",2020-05-27 14:31:19+00:00,[]
3753,2996,"One bulk carrier refloated, another ran aground, Parana river","Bulk carrier MARS HARMONY
May 17: Was refloated in the morning May 16 with tug assistance, resumed voyage after inspection, as of 0600 UTC May 17 was sailing downstream. 
Bulk carrier MARS HARMONY ran aground at 387 kilometer mark, Parana river downstream from Rosarion, at around 1000 UTC May 15, while proceeding downstream with cargo of maize and soy beans, according to Alpemar Agency.

Bulk carrier ATWERPIA aground, Parana river 
Bulk carrier ANTWERPIA reported aground at 375 kilometer mark, Parana river, in Villa Constitucion area, Argentina. The ship ran aground in the evening May 16 while sailing downstream after completing cargo operation at Arroyo Seco, her next port of call being Bahia Blanca, probably for a top off. As of 0430 UTC May 17 she was still aground, no tugs visible nearby.",2020-05-17,06:34:50,one-bulk-carrier-refloated-another-ran-aground-parana-river,Accidents,"[{'id': '2062', 'attributes': {'assetId': 713644, 'assetName': 'ANTWERPIA', 'assetType': 'vessel'}}, {'id': '2061', 'attributes': {'assetId': 5764583, 'assetName': 'UNITY MOON', 'assetType': 'vessel'}}]",2020-05-17 06:34:50+00:00,[]
3755,2998,"Something exploded and caught fire at Lome. Maybe tanker, maybe boxship, maybe both. ","Explosion followed by fire occurred on board of Nigerian cargo ship GOD’S LOVE at Lome port, Togo, on May 15. One crew died, several were injured, was reportedly, extinguished. It is not clear what this GOD’S LOVE ship is. According to IMO number (looking still valid, with operational AIS), it’s a container ship broken up long time ago, and simultaneously, it’s a tanker, positioned at Lome. Take your guess.",2020-05-15,14:27:51,something-exploded-and-caught-fire-at-lome-maybe-tanker-mayb,Accidents,"[{'id': '2063', 'attributes': {'assetId': 6562083, 'assetName': 'DOMINIUM', 'assetType': 'vessel'}}]",2020-05-15 14:27:51+00:00,[]
3782,9851,"Tanker attacked, 10 crew kidnapped, Nigeria ","Product tanker VEMAHOPE was reportedly attacked by pirates at around 1930 UTC Apr 30 in Gulf of Guinea, some 175 nm S of Lagos. The ship was under way, en route from Lome Togo to Cameroon. According to Dryad Global, pirates managed to board tanker and kidnap 10 crew. Tanker AIS is on, tanker went adrift after attack, in northern direction. As of 0300 UTC May 1, she seemed to be still adrift, with Nigeria-flagged fast support offshore boat SVS AVERY approaching.",2020-05-01,03:59:33,tanker-attacked-10-crew-kidnapped-nigeria,Maritime Security,"[{'id': '7045', 'attributes': {'assetId': 413967, 'assetName': 'VEMAHOPE', 'assetType': 'vessel'}}, {'id': '7046', 'attributes': {'assetId': 468232, 'assetName': 'SVS AVERY', 'assetType': 'vessel'}}]",2020-05-01 03:59:33+00:00,[]
3822,3057,"Suspicious approach in GoG, UPDATE","Cargo ship attacked in the morning Apr 10 off Ghana, Gulf of Guinea, most probably product tanker BITU ATLANTIC under way. Awaiting vessel’s ID confirmation and more details. 
 Confirmed it’s a tanker BITU ATLANTIC (IMO 9382085, dwt 45986, from Gibraltar to Lome Togo). The ship was approached by suspicious boat, pursued for some time, pursuers broke off and fled in about half an hour. Tanker didn’t stop or reduced speed, and continued voyage.
 
 IMRRA, FleetMon’s official Vessel Risk Rating Partner, risk assessed this tanker as having a AMBER risk rating, with a specific risk rating of 45% (01-APR-20), compared to the fleet average 36%. New risk assessment reports can be purchased via FleetMon.
 Red: Poorest performing; Amber: Average value; Green: Good indicator.",2020-04-10,09:29:39,suspicious-approach-in-gog-update,Maritime Security,"[{'id': '2111', 'attributes': {'assetId': 5755607, 'assetName': 'BITU ATLANTIC', 'assetType': 'vessel'}}]",2020-04-10 09:29:39+00:00,[]
3866,3091,"Container ship attacked in Gulf of Guinea, AIS went off ","UPDATE: Confirmed it’s MSC TALIA F, 7 crew reportedly kidnapped out of total 17, all said to be Ukrainians. The ship resumed sailing at around 1115 UTC, AIS on, as of 1415 UTC she was approaching Libreville. 
 1030 UTC: Cargo ship attacked in Gulf of Guinea halfway between Sao Tome and Libreville Gabon, at around 0730 UTC Mar 22. The ship is not identified, but according to ships’ tracks, it’s almost undoubtedly, container ship MSC TALIA F, en route from Lome to Libreville. As of 0900 UTC, ship’s AIS was off during last 3 hours. 
 



 Cargo ship attacked in Gulf of Guinea in the morning Mar 22 while under way, the ship wasn’t identified. According to ships’ tracks in the area, it is most probably, a container ship. As of 0900 UTC, ship’s AIS was off during last 3 hours. Awaiting ship’s ID confirmation and more info.",2020-03-22,09:09:28,container-ship-attacked-in-gulf-of-guinea-ais-went-off,Maritime Security,"[{'id': '2139', 'attributes': {'assetId': 713950, 'assetName': 'MSC TALIA F', 'assetType': 'vessel'}}]",2020-03-22 09:09:28+00:00,[]
3872,3097,"Bulk carrier grounding, Ramallo, Argentina ","Bulk carrier FEDERAL TIBER ran aground on kilometer 310 mark in Ramallo area, river Parana, at around 1950 UTC Mar 19, while proceeding upstream to San Nicolas, Argentina, with cargo of ore. The ship managed to refloat by own means in about half an hour, resumed sailing. Was anchored at San Nicolas in the evening Mar 19, understood damages are slight or none.",2020-03-20,14:14:55,bulk-carrier-grounding-ramallo-argentina,Accidents,"[{'id': '2145', 'attributes': {'assetId': 713914, 'assetName': 'FEDERAL TIBER', 'assetType': 'vessel'}}]",2020-03-20 14:14:55+00:00,[]
3873,3098,Cargo ship with barley bound for Iran aground in Caspian sea ,"General cargo ship PORT OLYA 2 loaded with 4698 tons of barley ran aground in Volga – Caspian Seaway Channel at 143.5 kilometer mark, at around 1600 Moscow time Mar 18, while en route from Port Olya river Volga, to Amirabad Iran. As of 2100 Moscow time, the ship was still aground, with tug nearby.",2020-03-18,18:30:19,cargo-ship-with-barley-bound-for-iran-aground-in-caspian-sea,Accidents,"[{'id': '1537', 'attributes': {'assetId': 379265, 'assetName': 'PORT OLYA 2', 'assetType': 'vessel'}}]",2020-03-18 18:30:19+00:00,[]
3957,3176,"Cargo ship bound for Iran ran aground, Caspian sea","General cargo ship PORT OLYA 2 ran aground at 143 kilometer mark in Volga – Caspian sea Channel at around 2000 Moscow time Feb 15, while en route from Port Olya, Volga river, to Amirabad Iran, with cargo of grain on board. According to officials, the ship refloated by own means at 1120 Moscow time Feb 16, though according to track, she seems to be still aground, as of 1430 Moscow time Feb 16.",2020-02-16,13:41:21,cargo-ship-bound-for-iran-ran-aground-caspian-sea,Accidents,"[{'id': '1537', 'attributes': {'assetId': 379265, 'assetName': 'PORT OLYA 2', 'assetType': 'vessel'}}]",2020-02-16 13:41:21+00:00,[]
4046,3251,"Kidnapped 19 crew of MT DUKE released, 1 died. V.SHIPS Statement. ","CREW RELEASE MV Duke. Statement issued by Union Maritime Ltd, and V.Ships Management (India) PvT, Ltd Owners and Managers respectively of MT DUKE. London January 19, 2020:
 Following the attack on tanker DUKE and abduction of 20 crew members on December 15, we can confirm that 19 of the crew members taken hostage were today released by the criminal gang holding them. It is with great regret that we have to report that one valued crew member, an Able Seaman, was evidently taken ill and died shortly after capture. 
 We are seeking further information from those crew members that have been released and a full investigation will be held into the AB demise. All our sympathies and condolences go out to next of kin, family and friends at this tragic time. The AB’s immediate family have been informed and are being supported.
 All the crew who have been released have undergone medical checks and are reported to be well, given the circumstances of their ordeal. They will be debriefed by the local authorities and then return home to their families with all possible speed where they will continue to receive our full support and counselling.
 
 Initial story: 
 Tanker attacked in Gulf of Guinea, all Indian crew kidnapped UPDATES
 December 16, 2019
 https://www.fleetmon.com/maritime-news/2019/28057/tanker-attacked-gulf-guinea/
 Vessel was attacked by pirates in Gulf of Guinea in vicinity 04 00N 002 05E, 130 nm SE of Lome Togo, at 0800 UTC Dec 15. The ship wasn’t identified, but according to available information, it’s tanker DUKE, en route from Luanda to Lome. Reportedly only one crew avoided pirates, the rest were kidnapped.
 UPDATE Dec 16: As of 0530 UTC Dec 16, AIS off during last 22 hours.
 V.Ships Ship Management Statement
 Chennai December 16, 2019
 MV Duke IMO 9262259 Attack: Update 1
 V.Ships Ship Management (India) PvT Ltd., managers of the oil/chemical product tanker “Duke” confirm that following the attack by pirates 110 miles off Benin on December 15, a Togo naval patrol boat has made contact with the vessel. A further tug with new sea-staff, including a Master, is proceeding to the MV Duke with a Naval escort, to resume command of the Marshal Island flag tanker.
 It is also confirmed that 20 crew members, all Indian nationals, were abducted from the vessel, leaving one Nigerian cadet on- board.",2020-01-19,12:06:42,kidnapped-19-crew-of-mt-duke-released-1-died-vships-statemen,Maritime Security,"[{'id': '2252', 'attributes': {'assetId': 118183, 'assetName': 'DUKE', 'assetType': 'vessel'}}]",2020-01-19 12:06:42+00:00,[]
4144,3338,"Tanker attacked in Gulf of Guinea, all Indian crew kidnapped UPDATES","Vessel was attacked by pirates in Gulf of Guinea in vicinity 04 00N 002 05E, 130 nm SE of Lome Togo, at 0800 UTC Dec 15. The ship wasn’t identified, but according to available information, it’s tanker DUKE, en route from Luanda to Lome. Reportedly only one crew avoided pirates, the rest were kidnapped.



 UPDATE Dec 16: As of 0530 UTC Dec 16, AIS off during last 22 hours.



V.Ships Ship Management Statements



 Chennai December 16, 2019
 MV Duke IMO 9262259 Attack: Update 1 
 V.Ships Ship Management (India) PvT Ltd., managers of the oil/chemical product tanker “Duke” confirm that following the attack by pirates 110 miles off Benin on December 15, a Togo naval patrol boat has made contact with the vessel. A further tug with new sea-staff, including a Master, is proceeding to the MV Duke with a Naval escort, to resume command of the Marshal Island flag tanker.
 It is also confirmed that 20 crew members, all Indian nationals, were abducted from the vessel, leaving one Nigerian cadet on- board.
 Owners and Managers are working closely with all the appropriate Authorities and specialists to secure the safe and speedy release of the crew members being held, this being the upmost priority.
 Families of those kidnapped are being informed of the situation.
 No operational details will be provided going- forward that might jeopardise the safety and safe return of those being held.



Chennai, December 15, 2019
 MV DUKE IMO NO.9262259: Hijack 
 V.Ships Ship Management (India) PvT Ltd., managers of the oil/chemical product tanker “Duke” report that contact was lost with the vessel in the early hours of this morning (15/12) local time. The Marshal Island’s flag vessel was some 110 miles SE of Lomé, Togo,  where she was heading for discharge a cargo of fuel oil loaded at Luanda.
 It is understood from the IMB piracy reporting centre and MDAT-GOG that there was a pirate attack between 0700 hrs- 0800 hrs local time involving  kidnap of the crew leaving one Nigerian cadet on-board. It has yet to be confirmed that this attack involved the MV Duke which has a crew of 20 Indian nationals on-board and one Nigerian national.
 Owners and Managers of the MV Duke are working closely with the relevant local Authorities and Flag State to try to establish contact with the vessel and crew, their well-being and safety being the prime focus and concern at this time.
 Managers are contacting the families of crew members to keep them fully informed on the situation.
 Further information will be provided as it becomes available.



 IMRRA, FleetMon’s official Vessel Risk Rating Partner, risk assessed this tanker as having a GREEN risk rating, with a specific risk rating of 34% (14-NOV-19), compared to the fleet average 35%. New risk assessment reports can be purchased via FleetMon.
 Red: Poorest performing; Amber: Average value; Green: Good indicator.",2019-12-15,17:04:34,tanker-attacked-in-gulf-of-guinea-all-indian-crew-kidnapped-,Maritime Security,"[{'id': '2252', 'attributes': {'assetId': 118183, 'assetName': 'DUKE', 'assetType': 'vessel'}}]",2019-12-15 17:04:34+00:00,[]
4156,3349,"Short-sea routes, Thailand","There’s a number of projects to move road cargo and passengers flows to sea routes in Thailand, and these projects, alas slowly, are carried out. 

Latest project to be launched in Jan next year is ferry line to connect Laem Chabang Port with Bang Saphan Port, Prachuap Province, one of the western provinces of Thailand. It is in the northern part of the Malay Peninsula, some 240 km south of Bangkok.
Existing motorway route is some 400-kilometers long, and it crosses Bangkok bottleneck, adding up extra hours and fuel, required for dragging through heavily overloaded RAMA II road, one of Bangkok’s primary highways. 
Sea route is a straight 250-kilometer long line, connecting Laem Chabang and Bang Saphan, obvious gain in almost every aspect. A number of potential stakeholders already expressed their interest, among them Thailand Sahaviriya Steel Industries PLC or SSI, Southeast Asia’s largest producer of hot rolled steel sheet in coils (HRC), with 4 million tons annual capacity; Big C supermarkets network; a number of agricultural, industrial and retail companies, and tourism business. 
Such demanding ferry line requires a ro-pax ship of substantial dimensions, and operator of the future line, reportedly a private company, claimed they already picked a right vessel for the job of some 20,000 GT. Actually, if put to full throttle to utilize maximum cargo volumes, the line will require more than one vessel.
As a further development, new highway linking Bang Saphan Port with Ranong Port on Andaman sea may if built, become a land bridge across Kra Isthmus, connecting northeast Thailand with its’ southwest provinces and Andaman sea ports, including Yangon Port of Myanmar (via Ranong). 

Another project under consideration is a ferry line Laem Chabang / Sriracha-Songkhla Deep Sea Port. Songkhla, also known as Singgora or Singora, is a city in Songkhla Province of southern Thailand, near the border with Malaysia.
The Cabinet on 7 May 2019 approved the development of Chana district, Songkhla Province, as the fourth model city in the deep South, yo be developed into an industrial model city for the future, aimed at generating employment and income for local people, as well as promoting local production, sea freight, and tourism. Major industries include ago-industry for seafood processing and the production of rubber and oil palm.
Project, to be carried out by the private sector, in accordance with 5-year plan from 2019 to 2023, includes the development of the second Songkhla deep sea port, the investment in the construction of an Energy Complex, the establishment of the Chana Industrial Estate, water and environmental management, and the setting up of a fund for the development of the quality of life of the people.
All relevant governmental bodies are working together in setting various incentives to encourage the private sector to invest in the Chana model city. 
Private investors already indicated their interest in this ferry line, but there are no specifics yet, and no definite timeline. 

One more potentially viable ro-pax ferry link can connect Laem Chabang /Sattahip ports with Surat Thani Port, Surat Thani province, southern Thailand, but the problem lies with Surat Thani entry channel depths, which as of now, aren’t sufficient to provide navigation of big vessels. There are no known potential private investors yet, interested in this project, because, understandably, there are no definite projects on port and canal reconstruction.

Short-sea routes can and should have significantly bigger share of Thailand inner transportation, so there’s quite a potential for short-sea routes growth. Bangkok is the biggest motorways hub in the country, the city is plagued by heavy traffic, substantial part of it being transiting trucks and cars, connecting southern provinces with main Thailand sea ports, scattered along northeast coast of Gulf of Siam. 
There’s a perceptible, visible disproportion between short-sea, and motorways cargo flows. Nation’s every main motorway crosses Bangkok, starts in Bangkok or ends in Bangkok, adding up to its’ traffic woes, and negatively impacting transportation costs and effectiveness. With growing industrial production, trade and tourism volumes, land transportation as the main and indeed, the only option, has become a negative factor, hampering nation’s economy growth. Geographically, it’s inevitable, because North and South are connected by a narrow isthmus bridge with Bangkok on top of it, thus physically constraining land cargo flows. It is straining main motorways, running along coastline, Bangkok and coastal communities roads, to the limits of their traffic capacity, not to mention environmental concerns. 
Short-sea routes development seem to be much better option, than endless motorways renovations and construction of ever new by-passes. Short-sea routes development is slowly gathering way, though there’s growing risk, that spinning “environment” restrictions and extra costs, imposed on shipping globally and locally, may render short-sea shipping non-viable or plainly impossible.
There’s one more concern, one more predicament to slow down or suspend short-sea projects. There’s a growing feeling of economy being overstretched, not just Thailand economy, but globally, including Thailand. Governments and other bodies spendings are spiraling out of control, like there’s not much time left until the end of the world, and all they care about is not to be late with bankruptcy in this insane race. 

Voytenko Mikhail
December 2019











Sattahip Commercial Port, Ferry, tourists flows, high-speed train. Pattaya - Hua Hin passenger ferry.











",2019-12-12,07:41:04,short-sea-routes-thailand,General,[],2019-12-12 07:41:04+00:00,"['[ferrylines1.jpg](https://media.fleetmon.com/maritimenews/ferrylines1.jpg)', '[sattahipmap1_l8PdeoT.jpg](https://media.fleetmon.com/maritimenews/sattahipmap1_l8PdeoT.jpg)', '[huahinferry_KCuTXsW.jpg](https://media.fleetmon.com/maritimenews/huahinferry_KCuTXsW.jpg)', '[eecsattahip_rKJOiRh.jpg](https://media.fleetmon.com/maritimenews/eecsattahip_rKJOiRh.jpg)']"
4171,3362,"Bunker tanker sank off Bangkok, oil leak ","Tanker GOLDEN BRIDGE 2 sank in the morning Dec 3 in Gulf of Siam off Chao Praya river estuary, just south of Bangkok. The ship isn’t registered in known databases, identified by local media, referring to officials, as a tanker, most probably bunker tanker. At the time of an accident she had some 100 tons of bunker fuel on board, cause of sinking unclear –  sudden and massive aft water ingress was mentioned. 3 crew were rescued. Reportedly, some 20 tons of fuel already leaked, creating a 4-kilometer long slick, which is drifting towards eastern coast of the Gulf. The Royal Thai Navy is tasked with preventing oil slick advance towards the coast. Understood other available anti pollution resources are to be deployed or are already deployed.



Dec 8 UPDATE: Tanker was refloated on Dec 6 by floating crane. Oil leak reportedly already removed.














",2019-12-06,07:52:50,bunker-tanker-sank-off-bangkok-oil-leak,Accidents,[],2019-12-06 07:52:50+00:00,"['[goldenbridge22.jpg](https://media.fleetmon.com/maritimenews/goldenbridge22.jpg)', '[goldenbridge23.jpg](https://media.fleetmon.com/maritimenews/goldenbridge23.jpg)']"
4182,3368,"Cargo ship bound for Turkey ran aground, river Don, Russia ","General cargo ship MIR JALAL PASHAYEV ran aground at 3164.5 kilometer mark, river Don, at around 0430 Moscow time Dec 1, while proceeding downstream from Rostov to Azov sea with cargo of sunflower cakes. The ship reportedly, is bound for Turkey. As of 1700 Moscow time Dec 1, the ship was still aground, attempting to refloat with the help of two tugs. Damages unknown, probably none.",2019-12-01,14:24:34,cargo-ship-bound-for-turkey-ran-aground-river-don-russia,Accidents,"[{'id': '2342', 'attributes': {'assetId': 301282, 'assetName': 'ANGORA 4', 'assetType': 'vessel'}}]",2019-12-01 14:24:34+00:00,[]
